"varid","decision"
"VIGCNTFRI16","stigmatizing"
"VIGCNTFRI17","stigmatizing"
"VIGCNTFRI18","stigmatizing"
"VIGCNTFRI19","stigmatizing"
"VIGCNTFRI2","stigmatizing"
"VIGCNTFRI20","stigmatizing"
"VIGCNTFRI21","stigmatizing"
"VIGCNTFRI22","stigmatizing"
"VIGCNTFRI23","stigmatizing"
"VIGCNTFRI3","stigmatizing"
"VIGCNTFRI4","stigmatizing"
"VIGCNTFRI5","stigmatizing"
"VIGCNTFRI6","stigmatizing"
"VIGCNTFRI7","stigmatizing"
"VIGCNTFRI8","stigmatizing"
"VIGCNTFRI9","stigmatizing"
"VIGMINFRI0","stigmatizing"
"VIGMINFRI1","stigmatizing"
"VIGMINFRI10","stigmatizing"
"VIGMINFRI11","stigmatizing"
"VIGMINFRI12","stigmatizing"
"VIGMINFRI13","stigmatizing"
"VIGMINFRI14","stigmatizing"
"VIGMINFRI15","stigmatizing"
"VIGMINFRI16","stigmatizing"
"VIGMINFRI17","stigmatizing"
"VIGMINFRI18","stigmatizing"
"VIGMINFRI19","stigmatizing"
"VIGMINFRI2","stigmatizing"
"VIGMINFRI20","stigmatizing"
"VIGMINFRI21","stigmatizing"
"VIGMINFRI22","stigmatizing"
"VIGMINFRI23","stigmatizing"
"VIGMINFRI3","stigmatizing"
"VIGMINFRI4","stigmatizing"
"VIGMINFRI5","stigmatizing"
"VIGMINFRI6","stigmatizing"
"VIGMINFRI7","stigmatizing"
"VIGMINFRI8","stigmatizing"
"VIGMINFRI9","stigmatizing"
"VIGMINVDT","stigmatizing"
"VIGSTEPFRI0","stigmatizing"
"VIGSTEPFRI1","stigmatizing"
"VIGSTEPFRI10","stigmatizing"
"VIGSTEPFRI11","stigmatizing"
"VIGSTEPFRI12","stigmatizing"
"VIGSTEPFRI13","stigmatizing"
"VIGSTEPFRI14","stigmatizing"
"VIGSTEPFRI15","stigmatizing"
"VIGSTEPFRI16","stigmatizing"
"VIGSTEPFRI17","stigmatizing"
"VIGSTEPFRI18","stigmatizing"
"VIGSTEPFRI19","stigmatizing"
"VIGSTEPFRI2","stigmatizing"
"VIGSTEPFRI20","stigmatizing"
"VIGSTEPFRI21","stigmatizing"
"VIGSTEPFRI22","stigmatizing"
"VIGSTEPFRI23","stigmatizing"
"VIGSTEPFRI3","stigmatizing"
"VIGSTEPFRI4","stigmatizing"
"VIGSTEPFRI5","stigmatizing"
"VIGSTEPFRI6","stigmatizing"
"VIGSTEPFRI7","stigmatizing"
"VIGSTEPFRI8","stigmatizing"
"VIGSTEPFRI9","stigmatizing"
"VISIT_HI","stigmatizing"
"VISIT_MS","stigmatizing"
"VISIT_PM","stigmatizing"
"VISIT_QL","stigmatizing"
"VISIT_SH","stigmatizing"
"AESTAIN","stigmatizing"
"LSIDEP22","stigmatizing"
"RSIDEP22","stigmatizing"
"FNCWHN05","stigmatizing"
"JOBWHN05","stigmatizing"
"MOVWHN05","stigmatizing"
"F60WIDTH","stigmatizing"
"LSDCAL51","stigmatizing"
"RSDCAL51","stigmatizing"
"SAMPSTATUS","stigmatizing"
"XOI1C","stigmatizing"
"XOIFC","stigmatizing"
"XOI5C","stigmatizing"
"PW241","stigmatizing"
"PW141","stigmatizing"
"LIPID_TX","stigmatizing"
"P5AB04C5","stigmatizing"
"P5AB04D5","stigmatizing"
"P5AB04E5","stigmatizing"
"P5AB04F5","stigmatizing"
"P5AB04G5","stigmatizing"
"P5BA02C","stigmatizing"
"CHMID","stigmatizing"
"PFTRESVL","stigmatizing"
"SIDE27","stigmatizing"
"AIR_OUTSIDE_MEAN","stigmatizing"
"FN107","stigmatizing"
"FL150","stigmatizing"
"D041","stigmatizing"
"FN127","stigmatizing"
"ANONID","stigmatizing"
"C13","stigmatizing"
"FN112","stigmatizing"
"F10CONT","stigmatizing"
"FK240","stigmatizing"
"AGEOVA08","stigmatizing"
"AGDI06","stigmatizing"
"AGDI2","stigmatizing"
"ANTIDIAB","stigmatizing"
"ANTILIP","stigmatizing"
"LIPID1","stigmatizing"
"LIPID06","stigmatizing"
"MEANBLC","stigmatizing"
"MEANBLO","stigmatizing"
"ICAM1","stigmatizing"
"FM26","stigmatizing"
"FN15","stigmatizing"
"D408","stigmatizing"
"BLDID12","stigmatizing"
"BCBSIDEEFF","stigmatizing"
"DDIMER","stigmatizing"
"MEANBLC","stigmatizing"
"MEANBLO","stigmatizing"
"BGND2","stigmatizing"
"BASQ1","stigmatizing"
"BASQ2","stigmatizing"
"BASQ06","stigmatizing"
"TRIGLYCERIDES_1","stigmatizing"
"E650","stigmatizing"
"F53CVA","stigmatizing"
"WB23COM8","stigmatizing"
"F10COND","stigmatizing"
"F10CONI","stigmatizing"
"F10CONO","stigmatizing"
"F10CONP","stigmatizing"
"CHF063","stigmatizing"
"VT_C","stigmatizing"
"CHF048","stigmatizing"
"NEVUS77","stigmatizing"
"FY290","stigmatizing"
"INSCTCS","stigmatizing"
"CONTDT","stigmatizing"
"F64DDIAG","stigmatizing"
"EDATE_A","stigmatizing"
"EDATE_B","stigmatizing"
"E_DTE","stigmatizing"
"DATESTRO","stigmatizing"
"STUDYDAT","stigmatizing"
"ASSAYDAY","stigmatizing"
"ALDODATE","stigmatizing"
"F45POSN1","stigmatizing"
"F45POSN2","stigmatizing"
"F45POSN3","stigmatizing"
"F45POSN4","stigmatizing"
"F45POSN5","stigmatizing"
"F45POSN6","stigmatizing"
"FP102","stigmatizing"
"F706","stigmatizing"
"FL113","stigmatizing"
"F692","stigmatizing"
"F701","stigmatizing"
"F717","stigmatizing"
"FQ071","stigmatizing"
"DVTACC1M","stigmatizing"
"PE018","stigmatizing"
"PE015","stigmatizing"
"CVDDATE","stigmatizing"
"PRESDATI","stigmatizing"
"EXDATE","stigmatizing"
"LASTCON","stigmatizing"
"WTCLDT20","stigmatizing"
"KIDNEYDY","stigmatizing"
"MYCOSISFDY","stigmatizing"
"RECTOSIGDY","stigmatizing"
"THYROIDDY","stigmatizing"
"VAGINADY","stigmatizing"
"CASEDY","stigmatizing"
"KIDDIALY_4","stigmatizing"
"KIDDIALY_5","stigmatizing"
"KIDDIALY_6","stigmatizing"
"KIDDIALY_7","stigmatizing"
"KIDDIALY_8","stigmatizing"
"ADDNOFAT_3","stigmatizing"
"USENOFAT_3","stigmatizing"
"CKWOFAT_3","stigmatizing"
"F60MF181","stigmatizing"
"F60PF182","stigmatizing"
"F60PF183","stigmatizing"
"F60SF160","stigmatizing"
"F60SF180","stigmatizing"
"DISCDATI","stigmatizing"
"CHF086","stigmatizing"
"DYSLIPIDEMIA_V1","stigmatizing"
"DYSLIPIDEMIA_V5","stigmatizing"
"B421","stigmatizing"
"FI273","stigmatizing"
"B415","stigmatizing"
"INFECT79","stigmatizing"
"F50FIBRO","stigmatizing"
"HEX6_03","stigmatizing"
"HEX6_54","stigmatizing"
"EXAMDATE1","stigmatizing"
"FK64","stigmatizing"
"F64_DATE","stigmatizing"
"AGEFC","stigmatizing"
"Q_FOLIC_ACID","stigmatizing"
"F46FOLIC","stigmatizing"
"NPPID2","stigmatizing"
"ACCID2","stigmatizing"
"PFIFID2","stigmatizing"
"LISID2","stigmatizing"
"MRAID2","stigmatizing"
"ABGID2","stigmatizing"
"NPCID2","stigmatizing"
"PSMID2","stigmatizing"
"PQID2","stigmatizing"
"MRIID2","stigmatizing"
"ACBCID2","stigmatizing"
"KIDNO38","stigmatizing"
"KIDNF38","stigmatizing"
"KIDNF58","stigmatizing"
"SITE","stigmatizing"
"FGIDLYOU_3","stigmatizing"
"CARESAMP","stigmatizing"
"FINS_DT","stigmatizing"
"G3_FXDT_IMP","stigmatizing"
"G3_FXSIDE","stigmatizing"
"EXDATE","stigmatizing"
"RHBID51","stigmatizing"
"RMONID51","stigmatizing"
"RSITE51","stigmatizing"
"RTECHID51","stigmatizing"
"MF221","stigmatizing"
"GROUP3","stigmatizing"
"FM134","stigmatizing"
"F675","stigmatizing"
"FM231","stigmatizing"
"D092","stigmatizing"
"FK415","stigmatizing"
"F69PLAN4","stigmatizing"
"HLAMID","stigmatizing"
"F73OLDR3","stigmatizing"
"F69OLDR3","stigmatizing"
"F74OLDR3","stigmatizing"
"ALCLN525","stigmatizing"
"RQ020","stigmatizing"
"CAREPROV_3","stigmatizing"
"CAREPROV_6","stigmatizing"
"INSPREPD_3","stigmatizing"
"HDBXIDQA","stigmatizing"
"U6_7SIDE","stigmatizing"
"U24SIDE","stigmatizing"
"CHF040","stigmatizing"
"INTID25","stigmatizing"
"F15IMMUN","stigmatizing"
"INCBYPS","stigmatizing"
"FC89","stigmatizing"
"FD81","stigmatizing"
"FJ19","stigmatizing"
"FC88","stigmatizing"
"FD80","stigmatizing"
"FE91","stigmatizing"
"FF93","stigmatizing"
"FG92","stigmatizing"
"FH92","stigmatizing"
"FI51","stigmatizing"
"FJ25","stigmatizing"
"FB72","stigmatizing"
"FB71","stigmatizing"
"INTID01","stigmatizing"
"INTID06","stigmatizing"
"INTID25","stigmatizing"
"INTID59","stigmatizing"
"INTID68","stigmatizing"
"INTID67","stigmatizing"
"INTID57","stigmatizing"
"INTID29","stigmatizing"
"INTID56","stigmatizing"
"INTID17","stigmatizing"
"INTID07","stigmatizing"
"INTID09","stigmatizing"
"INTID10","stigmatizing"
"INTID03","stigmatizing"
"INTID05","stigmatizing"
"INTID08","stigmatizing"
"INTID04","stigmatizing"
"INTID22","stigmatizing"
"INTID34","stigmatizing"
"INTID37","stigmatizing"
"INTID38","stigmatizing"
"INTID58","stigmatizing"
"F81IVFL1","stigmatizing"
"F81IVFL2","stigmatizing"
"F81IVFL4","stigmatizing"
"F81IVFL5","stigmatizing"
"F81IVFL6","stigmatizing"
"G3A199","stigmatizing"
"INCAFIB","stigmatizing"
"INTID02","stigmatizing"
"INTID15","stigmatizing"
"INTID02","stigmatizing"
"LEFT_OR_RIGHT","stigmatizing"
"F99JPD","stigmatizing"
"FN103","stigmatizing"
"FL179","stigmatizing"
"FM208","stigmatizing"
"FM211","stigmatizing"
"D070","stigmatizing"
"D067","stigmatizing"
"FL182","stigmatizing"
"D068","stigmatizing"
"D071","stigmatizing"
"FL180","stigmatizing"
"FL183","stigmatizing"
"FP130","stigmatizing"
"KIDNEYST","stigmatizing"
"F393","stigmatizing"
"FL366","stigmatizing"
"FM406","stigmatizing"
"C263","stigmatizing"
"D267","stigmatizing"
"PRLLFC22","stigmatizing"
"NUMLFC22","stigmatizing"
"LDENS292","stigmatizing"
"LDENS192","stigmatizing"
"LMRPH292","stigmatizing"
"LMRPH192","stigmatizing"
"LSRFC292","stigmatizing"
"LSRFC192","stigmatizing"
"MF319","stigmatizing"
"BW30","stigmatizing"
"BW56","stigmatizing"
"BW69","stigmatizing"
"BW82","stigmatizing"
"LTSH","stigmatizing"
"B28","stigmatizing"
"INSCTLS","stigmatizing"
"LEFT_CHOROID_PLEXUS","stigmatizing"
"LITCNTFRI","stigmatizing"
"LITSTEPFRI","stigmatizing"
"LIPRX","stigmatizing"
"C14_0_LPC","stigmatizing"
"C16_0_LPC","stigmatizing"
"C16_1_LPC","stigmatizing"
"C18_0_LPC","stigmatizing"
"C18_1_LPC","stigmatizing"
"C18_2_LPC","stigmatizing"
"C20_3_LPC","stigmatizing"
"C20_4_LPC","stigmatizing"
"C20_5_LPC","stigmatizing"
"C22_6_LPC","stigmatizing"
"C16_0_LPE","stigmatizing"
"C18_1_LPE","stigmatizing"
"C18_2_LPE","stigmatizing"
"C20_4_LPE","stigmatizing"
"C22_6_LPE","stigmatizing"
"F57MANER","stigmatizing"
"ANGINA15","stigmatizing"
"FQ166","stigmatizing"
"FO104","stigmatizing"
"F222","stigmatizing"
"FK72","stigmatizing"
"FM165","stigmatizing"
"FM180","stigmatizing"
"FN387","stigmatizing"
"E561","stigmatizing"
"FN388","stigmatizing"
"E562","stigmatizing"
"SCORE134","stigmatizing"
"RAND_ID","stigmatizing"
"MVPCNTFRI","stigmatizing"
"MVPSTEPFRI","stigmatizing"
"MT_MEAN_LUNG_DENSITY","stigmatizing"
"MT_MEDIAN_LUNG_DENSITY","stigmatizing"
"MODCNTFRI","stigmatizing"
"MODSTEPFRI","stigmatizing"
"MAOI1","stigmatizing"
"MOTCNTFRI","stigmatizing"
"MOTSTEPFRI","stigmatizing"
"NASDWLK1","stigmatizing"
"FR429","stigmatizing"
"NASAL","stigmatizing"
"NIAC1","stigmatizing"
"NIAC2","stigmatizing"
"NIAC06","stigmatizing"
"INVAL_DD","stigmatizing"
"INVAL_MIN","stigmatizing"
"INVAL_WD","stigmatizing"
"INVAL_WE","stigmatizing"
"VAL_DD","stigmatizing"
"VAL_MIN","stigmatizing"
"VAL_WD","stigmatizing"
"VAL_WE","stigmatizing"
"INTID10","stigmatizing"
"E038","stigmatizing"
"FL148","stigmatizing"
"OSTRD1C","stigmatizing"
"OSTRDFC","stigmatizing"
"OSTRD5C","stigmatizing"
"EVCULT","stigmatizing"
"F86OTHR2","stigmatizing"
"OTHHISP1","stigmatizing"
"FR217","stigmatizing"
"LOTH15","stigmatizing"
"ROTH15","stigmatizing"
"OPG","stigmatizing"
"OUTPATH","stigmatizing"
"PSELECTIN","stigmatizing"
"PE005","stigmatizing"
"F51FLAC1","stigmatizing"
"F51FLAC2","stigmatizing"
"F51FLAC5","stigmatizing"
"F51FLAC6","stigmatizing"
"F51FLAC3","stigmatizing"
"F51FLAC4","stigmatizing"
"F51TURG5","stigmatizing"
"F51TURG6","stigmatizing"
"F51TURG1","stigmatizing"
"F51TURG2","stigmatizing"
"F51TURG3","stigmatizing"
"F51TURG4","stigmatizing"
"PSTEN192","stigmatizing"
"C14","stigmatizing"
"FG207","stigmatizing"
"FH223","stigmatizing"
"FI135","stigmatizing"
"FK342","stigmatizing"
"B234","stigmatizing"
"B225","stigmatizing"
"F60SCHL","stigmatizing"
"PROCDATE","stigmatizing"
"PE004","stigmatizing"
"OSTPTH_8","stigmatizing"
"VALIDSIG","stigmatizing"
"C32_0_PC","stigmatizing"
"C32_1_PC","stigmatizing"
"C32_2_PC","stigmatizing"
"C34_1_PC","stigmatizing"
"C34_2_PC","stigmatizing"
"C34_3_PC","stigmatizing"
"C34_4_PC","stigmatizing"
"C36_1_PC","stigmatizing"
"C36_2_PC","stigmatizing"
"C36_3_PC","stigmatizing"
"C38_2_PC","stigmatizing"
"C38_3_PC","stigmatizing"
"C38_4_PC","stigmatizing"
"C38_5_PC","stigmatizing"
"C38_6_PC","stigmatizing"
"C40_6_PC","stigmatizing"
"PI10_SRWA_VIDA","stigmatizing"
"PI15_SRWA_VIDA","stigmatizing"
"HMOINS","stigmatizing"
"INSPREPD_6","stigmatizing"
"SAMPPR","stigmatizing"
"FUNDING_SOURCE","stigmatizing"
"RBC_C22_6N3","stigmatizing"
"RBC_C22_5N3","stigmatizing"
"RBC_C22_5N6","stigmatizing"
"RBC_C22_4N6","stigmatizing"
"RBC_C20_2N6","stigmatizing"
"RBC_C20_5N3","stigmatizing"
"RBC_C18_2N6","stigmatizing"
"READER43","stigmatizing"
"HEX6_56","stigmatizing"
"F94RESVL","stigmatizing"
"F20ARTHR","stigmatizing"
"F69ACT7","stigmatizing"
"FL367","stigmatizing"
"FM407","stigmatizing"
"C264","stigmatizing"
"D268","stigmatizing"
"F557","stigmatizing"
"PRLRFC22","stigmatizing"
"NUMRFC22","stigmatizing"
"F34ABDRG","stigmatizing"
"F30ABDRG","stigmatizing"
"ZB_FRI","stigmatizing"
"ZCNT_FRI","stigmatizing"
"ZMIN_FRI","stigmatizing"
"ZSTEP_FRI","stigmatizing"
"RIGHT_CHOROID_PLEXUS","stigmatizing"
"REPLACE","stigmatizing"
"F96SARCO","stigmatizing"
"F73EXTA2","stigmatizing"
"F74EXTA2","stigmatizing"
"DBLDFW22","stigmatizing"
"SCHDFW22","stigmatizing"
"SIDETM27","stigmatizing"
"F20SOLID","stigmatizing"
"FR076","stigmatizing"
"STK37","stigmatizing"
"NOCNCVDR","stigmatizing"
"SCORIDSN","stigmatizing"
"SEDCNTFRI","stigmatizing"
"SEDSTEPFRI","stigmatizing"
"FRONTAL_CSF","stigmatizing"
"OCCIPITAL_CSF","stigmatizing"
"TEMPORAL_CSF","stigmatizing"
"CAPMEAS","stigmatizing"
"BREATHCA","stigmatizing"
"HSBNDSMK_6","stigmatizing"
"OTHSMK_6","stigmatizing"
"CHILDSMK_6","stigmatizing"
"S_LITCNTFRI","stigmatizing"
"S_LITMINFRI","stigmatizing"
"S_LITSTEPFRI","stigmatizing"
"S_MVPCNTFRI","stigmatizing"
"S_MVPMINFRI","stigmatizing"
"S_MVPSTEPFRI","stigmatizing"
"S_MODCNTFRI","stigmatizing"
"S_MODMINFRI","stigmatizing"
"S_MODSTEPFRI","stigmatizing"
"S_SEDCNTFRI","stigmatizing"
"S_SEDMINFRI","stigmatizing"
"S_SEDSTEPFRI","stigmatizing"
"S_VIGCNTFRI","stigmatizing"
"S_VIGMINFRI","stigmatizing"
"S_VIGSTEPFRI","stigmatizing"
"F45VITE","stigmatizing"
"F45BETA","stigmatizing"
"F45FOLIC","stigmatizing"
"TSCHSCAL","stigmatizing"
"TECHID43","stigmatizing"
"TECHID15","stigmatizing"
"TECHID14","stigmatizing"
"TECHID16","stigmatizing"
"TECHID11","stigmatizing"
"TECHID13","stigmatizing"
"TECHID21","stigmatizing"
"TECHID19","stigmatizing"
"TECHID74","stigmatizing"
"TECHID69","stigmatizing"
"TECHID75","stigmatizing"
"FN101","stigmatizing"
"F32THCL1","stigmatizing"
"F32THCL2","stigmatizing"
"F32THPRO","stigmatizing"
"F32THRBC","stigmatizing"
"F32THWBC","stigmatizing"
"F11THYRD","stigmatizing"
"FM341","stigmatizing"
"F487","stigmatizing"
"FM343","stigmatizing"
"E497","stigmatizing"
"FO341","stigmatizing"
"FP308","stigmatizing"
"G275","stigmatizing"
"G277","stigmatizing"
"FN322","stigmatizing"
"E495","stigmatizing"
"THRY1C","stigmatizing"
"THRYFC","stigmatizing"
"THRY5C","stigmatizing"
"FJ133","stigmatizing"
"FK214","stigmatizing"
"MF564","stigmatizing"
"FD140","stigmatizing"
"FE200","stigmatizing"
"FF171","stigmatizing"
"FG176","stigmatizing"
"FH192","stigmatizing"
"FI104","stigmatizing"
"MF563","stigmatizing"
"FD139","stigmatizing"
"FE199","stigmatizing"
"FF170","stigmatizing"
"FG175","stigmatizing"
"FI103","stigmatizing"
"MF560","stigmatizing"
"FK297","stigmatizing"
"FJ205","stigmatizing"
"TENNTM04","stigmatizing"
"TRIG1","stigmatizing"
"TRIGF","stigmatizing"
"TRIG5","stigmatizing"
"HCTZ1","stigmatizing"
"THZD2","stigmatizing"
"THYRCA55","stigmatizing"
"NODULE","stigmatizing"
"TTOAFIB","stigmatizing"
"SH331","stigmatizing"
"INCIDENTAL_FREE","stigmatizing"
"HVTRICUSPDX","stigmatizing"
"TRR","stigmatizing"
"F03CYCLE","stigmatizing"
"F02CYCLE","stigmatizing"
"F36URA","stigmatizing"
"F62URA","stigmatizing"
"F70URA","stigmatizing"
"URIC44","stigmatizing"
"SNSCRN_4","stigmatizing"
"DEN_V","stigmatizing"
"VIGCNTFRI","stigmatizing"
"VIGSTEPFRI","stigmatizing"
"DATE310","stigmatizing"
"WB_FRI","stigmatizing"
"WCNT_FRI","stigmatizing"
"WMIN_FRI","stigmatizing"
"WSTEP_FRI","stigmatizing"
"WB2SCDT","stigmatizing"
"WBSID","stigmatizing"
"XOI2","stigmatizing"
"XOI06","stigmatizing"
"YKL40","stigmatizing"
"F73OLDR2","stigmatizing"
"F69OLDR2","stigmatizing"
"F74OLDR2","stigmatizing"
"F73OLDR1","stigmatizing"
"F69OLDR1","stigmatizing"
"F74OLDR1","stigmatizing"
"SAMPLEYEAR","stigmatizing"
"EVT_TIME","stigmatizing"
"HLD","stigmatizing"
"FL168","stigmatizing"
"FL167","stigmatizing"
"FO590","stigmatizing"
"FL124","stigmatizing"
"D015","stigmatizing"
"ATHT07","stigmatizing"
"HAYT07","stigmatizing"
"BRNCT07","stigmatizing"
"ASTHAG57","stigmatizing"
"CBRNAG57","stigmatizing"
"HAYAG57","stigmatizing"
"ATHST07","stigmatizing"
"ASTHST57","stigmatizing"
"AGEOVA58","stigmatizing"
"TDATE","stigmatizing"
"LIPID2","stigmatizing"
"ARACHIDO","stigmatizing"
"BNP","stigmatizing"
"BGND1C","stigmatizing"
"BGNDFC","stigmatizing"
"BGND5C","stigmatizing"
"PAP","stigmatizing"
"FRC_B","stigmatizing"
"G3A411","stigmatizing"
"G3A399","stigmatizing"
"G3A399","stigmatizing"
"FN477","stigmatizing"
"FL479","stigmatizing"
"C378","stigmatizing"
"D364","stigmatizing"
"F645","stigmatizing"
"G422","stigmatizing"
"PERSTAT","stigmatizing"
"COPDAGE","stigmatizing"
"RQ023","stigmatizing"
"FRC_C","stigmatizing"
"CLINIC","stigmatizing"
"CNV_IDENTIFIED","stigmatizing"
"CORETRI","stigmatizing"
"CS_DOSE","stigmatizing"
"CAREPROV","stigmatizing"
"EDATE","stigmatizing"
"DATE_T","stigmatizing"
"FN184","stigmatizing"
"FO162","stigmatizing"
"E297","stigmatizing"
"F708","stigmatizing"
"FO262","stigmatizing"
"FL033","stigmatizing"
"FB93","stigmatizing"
"ISCORE_2010","stigmatizing"
"C17","stigmatizing"
"A77","stigmatizing"
"PY90","stigmatizing"
"PE035","stigmatizing"
"PE012","stigmatizing"
"DATEAE","stigmatizing"
"DATE02","stigmatizing"
"DXMILDDEMDATE","stigmatizing"
"DXMODDEMDATE","stigmatizing"
"DXSEVDEMDATE","stigmatizing"
"CHF015D","stigmatizing"
"KADATE","stigmatizing"
"COGIMPONSDATE","stigmatizing"
"LASTATT","stigmatizing"
"NP_DATE","stigmatizing"
"TESTDATE","stigmatizing"
"F60ASPRT","stigmatizing"
"F60GLUT","stigmatizing"
"F60OXALC","stigmatizing"
"F60PANTO","stigmatizing"
"F60PHYTC","stigmatizing"
"DOPDATE","stigmatizing"
"HEARING1","stigmatizing"
"EDDD","stigmatizing"
"JOBPAID","stigmatizing"
"POWER","stigmatizing"
"RIGHTSIDEHF","stigmatizing"
"THORACENT","stigmatizing"
"F33KIDNEYST","stigmatizing"
"F33RHEUM","stigmatizing"
"NOTRES","stigmatizing"
"F80FLUID","stigmatizing"
"FRC_CT_VIDA","stigmatizing"
"F6_7SCDT","stigmatizing"
"F6_7SIDE","stigmatizing"
"F20SIDE","stigmatizing"
"F22SIDE","stigmatizing"
"F24SIDE","stigmatizing"
"CHF034","stigmatizing"
"FINE_DT","stigmatizing"
"OF_FXDT_IMP","stigmatizing"
"RESIDCAP","stigmatizing"
"F73PLAN2","stigmatizing"
"F74PLAN2","stigmatizing"
"FB17","stigmatizing"
"FB16","stigmatizing"
"D091","stigmatizing"
"FM230","stigmatizing"
"HBA1920","stigmatizing"
"HBA22","stigmatizing"
"F418","stigmatizing"
"FO222","stigmatizing"
"E445","stigmatizing"
"HSIDE154","stigmatizing"
"HSIDE254","stigmatizing"
"HSIDE354","stigmatizing"
"SCAN_SIDE","stigmatizing"
"HISP01","stigmatizing"
"A65","stigmatizing"
"S_WIDTH","stigmatizing"
"HBOXID51","stigmatizing"
"AWCDATE","stigmatizing"
"U6_7DTE","stigmatizing"
"HIPSID","stigmatizing"
"SCAN_TYPE","stigmatizing"
"H_AID_NO","stigmatizing"
"H_AID_EA","stigmatizing"
"IADL","stigmatizing"
"INCANG","stigmatizing"
"INCANGIO","stigmatizing"
"INCCHD","stigmatizing"
"INCCHF","stigmatizing"
"INCCLD","stigmatizing"
"INCMI","stigmatizing"
"INCREC","stigmatizing"
"INCSTRK","stigmatizing"
"ISIDE154","stigmatizing"
"ISIDE254","stigmatizing"
"ISIDE354","stigmatizing"
"ISIDE454","stigmatizing"
"ISIDE554","stigmatizing"
"FQ193","stigmatizing"
"FS324","stigmatizing"
"FT333","stigmatizing"
"G099","stigmatizing"
"F263","stigmatizing"
"INTID73","stigmatizing"
"INTID30","stigmatizing"
"INTID27","stigmatizing"
"INTID61","stigmatizing"
"INTID80","stigmatizing"
"PE038","stigmatizing"
"CORTSTERINHAL","stigmatizing"
"IPRATROP","stigmatizing"
"KIDNEY01","stigmatizing"
"FN159","stigmatizing"
"FM212","stigmatizing"
"FM209","stigmatizing"
"KIDNEYST_4","stigmatizing"
"KIDNEYST_5","stigmatizing"
"KIDNEYST_6","stigmatizing"
"KIDNEYST_7","stigmatizing"
"KIDNEYST_8","stigmatizing"
"F556","stigmatizing"
"LIPID_MED","stigmatizing"
"CHF043","stigmatizing"
"LEFT_CAUDATE","stigmatizing"
"LEFT_PALLIDUM","stigmatizing"
"LI_INDATE","stigmatizing"
"CGPKYRDT","stigmatizing"
"LITMINFRI","stigmatizing"
"LOGDATE","stigmatizing"
"C18_0_LPE","stigmatizing"
"F69PLAN2","stigmatizing"
"COPD15","stigmatizing"
"FQ134","stigmatizing"
"FQ144","stigmatizing"
"FO095","stigmatizing"
"FP049","stigmatizing"
"FP058","stigmatizing"
"FP081","stigmatizing"
"FO127","stigmatizing"
"F216","stigmatizing"
"FM157","stigmatizing"
"FM170","stigmatizing"
"FK114","stigmatizing"
"FM181","stigmatizing"
"FC5","stigmatizing"
"FD5","stigmatizing"
"FE5","stigmatizing"
"MVPMINFRI","stigmatizing"
"MT_MASS","stigmatizing"
"MIN_FRI","stigmatizing"
"MODMINFRI","stigmatizing"
"MONID51","stigmatizing"
"MONID50","stigmatizing"
"SCORERID","stigmatizing"
"MOTMINFRI","stigmatizing"
"FN7","stigmatizing"
"NPDATE","stigmatizing"
"STK208","stigmatizing"
"PARENTST","stigmatizing"
"CLINIC","stigmatizing"
"POPULATI","stigmatizing"
"SYS234","stigmatizing"
"DIA234","stigmatizing"
"PREVAL","stigmatizing"
"OVRWT120","stigmatizing"
"OVRWT130","stigmatizing"
"FN125","stigmatizing"
"D039","stigmatizing"
"FR218","stigmatizing"
"CORTSTERORAL","stigmatizing"
"OSTRD1","stigmatizing"
"OSTRD2","stigmatizing"
"OSTRD06","stigmatizing"
"OSTPAMID_X","stigmatizing"
"OSTRISED_X","stigmatizing"
"CHF045","stigmatizing"
"CHF044","stigmatizing"
"INSCTOTH","stigmatizing"
"PANTO65","stigmatizing"
"PE007","stigmatizing"
"PE005A","stigmatizing"
"FN110","stigmatizing"
"PHLBID12","stigmatizing"
"PARSID27","stigmatizing"
"PAROTID","stigmatizing"
"VALIDBL","stigmatizing"
"POS_FRI","stigmatizing"
"OF67QUAD_DATE","stigmatizing"
"G3EX2DATE","stigmatizing"
"F606","stigmatizing"
"RBC_C16_0","stigmatizing"
"RHEUMARTH","stigmatizing"
"RIGHT_CAUDATE","stigmatizing"
"RIGHT_PALLIDUM","stigmatizing"
"RI_INDATE","stigmatizing"
"SCAN_DATE1","stigmatizing"
"SCAN_DATE2","stigmatizing"
"F20SARC","stigmatizing"
"SCD14","stigmatizing"
"SERIES_UID","stigmatizing"
"SDATE","stigmatizing"
"SEDMINFRI","stigmatizing"
"SRHYPEDT","stigmatizing"
"SHBG","stigmatizing"
"SIDE","stigmatizing"
"HIPSDSCN","stigmatizing"
"EAFLUID","stigmatizing"
"CAVFLUID","stigmatizing"
"S6_7SCDT","stigmatizing"
"SPNSID","stigmatizing"
"INSCTAPP","stigmatizing"
"F45BIOT","stigmatizing"
"F45CHROM","stigmatizing"
"F45MOLYB","stigmatizing"
"F45PANTO","stigmatizing"
"F45RETIN","stigmatizing"
"F45SELEN","stigmatizing"
"A162","stigmatizing"
"TECH18","stigmatizing"
"TECHID79","stigmatizing"
"TECHID83","stigmatizing"
"THZD1C","stigmatizing"
"THZDFC","stigmatizing"
"THZD5C","stigmatizing"
"FN323","stigmatizing"
"FO342","stigmatizing"
"FP309","stigmatizing"
